
##### time= 1.782027198e-06, label: 
1.59927E-06		-231.47
1.59929E-06		-246.828
1.59931E-06		-243.318
1.59933E-06		-221.255
1.59934E-06		-182.3
1.59936E-06		-129.291
1.59938E-06		-66.2823
1.5994E-06		2.00096
1.59942E-06		70.4561
1.59943E-06		133.949
1.59945E-06		187.742
1.59947E-06		227.761
1.59949E-06		251.018
1.59951E-06		255.735
1.59952E-06		241.607
1.59954E-06		209.674
1.59956E-06		162.324
1.59958E-06		103.111
1.59959E-06		36.5052
1.59961E-06		-32.4959
1.59963E-06		-98.7782
1.59965E-06		-157.339
1.59967E-06		-203.772
1.59968E-06		-234.572
1.5997E-06		-247.421
1.59972E-06		-241.412
1.59974E-06		-217.034
1.59975E-06		-175.997
1.59977E-06		-121.44
1.59979E-06		-57.4333
1.59981E-06		11.1567
1.59983E-06		79.2662
1.59984E-06		141.756
1.59986E-06		193.903
1.59988E-06		231.849
1.5999E-06		252.708
1.59992E-06		254.929
1.59993E-06		238.375
1.59995E-06		204.265
1.59997E-06		155.106
1.59999E-06		94.6574
1.6E-06		27.4081
1.60002E-06		-41.5368
1.60004E-06		-107.096
1.60006E-06		-164.27
1.60008E-06		-208.779
1.60009E-06		-237.328
1.60011E-06		-247.739
1.60013E-06		-239.245
1.60015E-06		-212.51
1.60017E-06		-169.47
1.60018E-06		-113.401
1.6002E-06		-48.5544
1.60022E-06		20.3061
1.60024E-06		87.9519
1.60025E-06		149.348
1.60027E-06		199.833
1.60029E-06		235.641
1.60031E-06		254.074
1.60033E-06		253.807
1.60034E-06		234.835
1.60036E-06		198.529
1.60038E-06		147.641
1.6004E-06		86.0547
1.60042E-06		18.3142
1.60043E-06		-50.5043
1.60045E-06		-115.218
1.60047E-06		-170.941
1.60049E-06		-213.505
1.6005E-06		-239.754
1.60052E-06		-247.689
1.60054E-06		-236.761
1.60056E-06		-207.692
1.60058E-06		-162.727
1.60059E-06		-105.222
1.60061E-06		-39.5366
1.60063E-06		29.4317
1.60065E-06		96.5631
1.60067E-06		156.706
1.60068E-06		205.451
1.6007E-06		239.13
1.60072E-06		255.152
1.60074E-06		252.386
1.60075E-06		230.977
1.60077E-06		192.532
1.60079E-06		140.041
1.60081E-06		77.3133
1.60083E-06		9.13806
1.60084E-06		-59.44
1.60086E-06		-123.208
1.60088E-06		-177.41
1.6009E-06		-217.986
1.60092E-06		-241.876
1.60093E-06		-247.329
1.60095E-06		-233.893
1.60097E-06		-202.549
1.60099E-06		-155.734
1.601E-06		-96.9509
1.60102E-06		-30.5363
1.60104E-06		38.5206
1.60106E-06		105.01
1.60108E-06		163.913
1.60109E-06		210.847
1.60111E-06		242.279
1.60113E-06		255.89
1.60115E-06		250.604
1.60116E-06		226.817
1.60118E-06		186.349
1.6012E-06		132.26
1.60122E-06		68.5441
1.60124E-06		-0.00849915
1.60125E-06		-68.2263
1.60127E-06		-131.016
1.60129E-06		-183.635
1.60131E-06		-222.155
1.60133E-06		-243.695
1.60134E-06		-246.638
1.60136E-06		-230.715
1.60138E-06		-197.199
1.6014E-06		-148.57
1.60141E-06		-88.4643
1.60143E-06		-21.38
1.60145E-06		47.6087
1.60147E-06		113.314
1.60149E-06		170.868
1.6015E-06		215.936
1.60152E-06		245.151
1.60154E-06		256.271
1.60156E-06		248.478
1.60158E-06		222.361
1.60159E-06		179.93
1.60161E-06		124.293
1.60163E-06		59.6407
1.60165E-06		-9.18025
1.60166E-06		-76.9461
1.60168E-06		-138.624
1.6017E-06		-189.603
1.60172E-06		-226.022
1.60174E-06		-245.177
1.60175E-06		-245.603
1.60177E-06		-227.244
1.60179E-06		-191.597
1.60181E-06		-141.222
1.60183E-06		-79.8736
1.60184E-06		-12.2701
1.60186E-06		56.6142
1.60188E-06		121.534
1.6019E-06		177.665
1.60191E-06		220.789
1.60193E-06		247.684
1.60195E-06		256.318
1.60197E-06		246.043
1.60199E-06		217.647
1.602E-06		173.25
1.60202E-06		116.144
1.60204E-06		50.66
1.60206E-06		-18.2963
1.60208E-06		-85.5276
1.60209E-06		-146.051
1.60211E-06		-195.34
1.60213E-06		-229.575
1.60215E-06		-246.325
1.60216E-06		-244.239
1.60218E-06		-223.513
1.6022E-06		-185.68
1.60222E-06		-133.628
1.60224E-06		-71.1928
1.60225E-06		-3.12418
