    1.16471E-02    5.17241E-04    278.500   -1.04879E-01    179.333
    1.21765E-02    5.17241E-04    302.761   -9.28763E-02    200.305
    1.27059E-02    5.17241E-04    330.605   -8.95834E-02    225.539
    1.32353E-02    5.17241E-04    360.003   -8.89940E-02    252.819
    1.37647E-02    5.17241E-04    393.175   -9.29912E-02    285.440
    1.42941E-02    5.17241E-04    428.976   -9.85703E-02    322.715
    1.48235E-02    5.17241E-04    467.045  -0.105515    364.006
    1.53529E-02    5.17241E-04    509.263  -0.113371    415.486
    1.58824E-02    5.17241E-04    552.829  -0.121438    471.871
    1.64118E-02    5.17241E-04    599.071  -0.129806    540.127
    1.69412E-02    5.17241E-04    645.419  -0.137868    620.311
    1.74706E-02    5.17241E-04    691.847  -0.145707    709.191
    1.80000E-02    5.17241E-04    731.755  -0.153012    822.929

  0.    1.03448E-03    78.8574  -0.698267    1.37728E-04
    5.29412E-04    1.03448E-03    95.8035   -37.7668    1.28474
    1.05882E-03    1.03448E-03    113.119   -60.2244    3.05127
    1.58824E-03    1.03448E-03    133.745   -36.8328    6.07649
    2.11765E-03    1.03448E-03    140.270   -31.9150    9.34890
    2.64706E-03    1.03448E-03    141.131   -16.0018    12.9169
    3.17647E-03    1.03448E-03    139.453   -13.0842    16.6951
    3.70588E-03    1.03448E-03    138.155  -10.43037    20.5851
    4.23529E-03    1.03448E-03    137.505   -8.22554    24.6654
    4.76471E-03    1.03448E-03    138.325   -6.47442    29.0248
    5.29412E-03    1.03448E-03    139.882   -4.93386    33.5283
    5.82353E-03    1.03448E-03    143.696   -3.85302    38.5281
    6.35294E-03    1.03448E-03    148.570   -2.91989    43.8231
    6.88235E-03    1.03448E-03    154.959   -2.19785    49.5401
    7.41176E-03    1.03448E-03    163.400   -1.66609    55.9789
    7.94118E-03    1.03448E-03    172.799   -1.21289    62.7792
    8.47059E-03    1.03448E-03    184.768  -0.912237    70.6914
    9.00000E-03    1.03448E-03    198.150  -0.663469    79.3350
    9.52941E-03    1.03448E-03    213.190  -0.305557    88.8858
    1.00588E-02    1.03448E-03    231.046  -0.235140   100.0801
    1.05882E-02    1.03448E-03    250.163  -0.178330    112.090
    1.11176E-02    1.03448E-03    272.589  -0.146468    126.402
    1.16471E-02    1.03448E-03    297.204  -0.123475    142.455
    1.21765E-02    1.03448E-03    324.053  -0.109530    160.284
    1.27059E-02    1.03448E-03    355.167   -1.04666E-01    182.008
    1.32353E-02    1.03448E-03    388.175   -1.02652E-01    205.627
    1.37647E-02    1.03448E-03    425.865  -0.105562    234.237
    1.42941E-02    1.03448E-03    467.029  -0.110119    267.322
    1.48235E-02    1.03448E-03    511.190  -0.116099    304.272
    1.53529E-02    1.03448E-03    561.463  -0.123183    351.403
    1.58824E-02    1.03448E-03    614.056  -0.130518    403.621
    1.64118E-02    1.03448E-03    671.696  -0.138203    468.316
    1.69412E-02    1.03448E-03    731.757  -0.145608    546.414
    1.74706E-02    1.03448E-03    793.582  -0.152809    634.285
    1.80000E-02    1.03448E-03    852.790  -0.159623    752.693

  0.    1.55172E-03    79.6381  -0.705246    2.31816E-05
    5.29412E-04    1.55172E-03    96.9407   -38.3497   0.479071
    1.05882E-03    1.55172E-03    114.659   -61.2068    1.27145
    1.58824E-03    1.55172E-03    135.848   -37.5318    2.85490
    2.11765E-03    1.55172E-03    142.710   -32.5915    4.69925
    2.64706E-03    1.55172E-03    143.830   -16.3625    6.78374
    3.17647E-03    1.55172E-03    142.337   -13.3998    9.12684
    3.70588E-03    1.55172E-03    141.231   -10.7029    11.5842
    4.23529E-03    1.55172E-03    140.783   -8.45871    14.2363
    4.76471E-03    1.55172E-03    141.845   -6.67412    17.1481
    5.29412E-03    1.55172E-03    143.663   -5.10290    20.1921
    5.82353E-03    1.55172E-03    147.816   -3.99865    23.6674
    6.35294E-03    1.55172E-03    153.073   -3.04460    27.3897
    6.88235E-03    1.55172E-03    159.908   -2.30521    31.4654
    7.41176E-03    1.55172E-03    168.900   -1.75966    36.1354
    7.94118E-03    1.55172E-03    178.902   -1.29415    41.1025
    8.47059E-03    1.55172E-03    191.632  -0.984203    46.9812
    9.00000E-03    1.55172E-03    205.878  -0.727183    53.4611
    9.52941E-03    1.55172E-03    221.905  -0.330969    60.6880
    1.00588E-02    1.55172E-03    240.989  -0.257891    69.2755
    1.05882E-02    1.55172E-03    261.454  -0.198684    78.5418
    1.11176E-02    1.55172E-03    285.567  -0.164955    89.7360
    1.16471E-02    1.55172E-03    312.140  -0.140344   102.4082
    1.21765E-02    1.55172E-03    341.221  -0.125036    116.588
    1.27059E-02    1.55172E-03    375.213  -0.119017    134.130
    1.32353E-02    1.55172E-03    411.429  -0.115920    153.328
    1.37647E-02    1.55172E-03    453.222  -0.117874    176.926
    1.42941E-02    1.55172E-03    499.370  -0.121512    204.573
    1.48235E-02    1.55172E-03    549.277  -0.126603    235.716
    1.53529E-02    1.55172E-03    607.519  -0.133072    276.394
    1.58824E-02    1.55172E-03    669.274  -0.139803    322.003
    1.64118E-02    1.55172E-03    739.079  -0.146804    379.847
    1.69412E-02    1.55172E-03    814.767  -0.153611    451.711
    1.74706E-02    1.55172E-03    894.745  -0.160276    533.794
    1.80000E-02    1.55172E-03    979.924  -0.166579    650.887

  0.    2.06897E-03    79.9567  -0.708135   -9.33231E-05
    5.29412E-04    2.06897E-03    97.5189   -38.7146  -0.341892
    1.05882E-03    2.06897E-03    115.540   -61.8416  -0.542984
    1.58824E-03    2.06897E-03    137.174   -38.0179  -0.431335
    2.11765E-03    2.06897E-03    144.331   -33.0824   -4.58692E-02
    2.64706E-03    2.06897E-03    145.701   -16.6289   0.522502
    3.17647E-03    2.06897E-03    144.399   -13.6370    1.39707
    3.70588E-03    2.06897E-03    143.487   -10.9118    2.38750
    4.23529E-03    2.06897E-03    143.237   -8.64066    3.57521
    4.76471E-03    2.06897E-03    144.528   -6.83245    5.00031
    5.29412E-03    2.06897E-03    146.590   -5.23928    6.54381
    5.82353E-03    2.06897E-03    151.049   -4.11806    8.44744
    6.35294E-03    2.06897E-03    156.650   -3.14863   10.54626
    6.88235E-03    2.06897E-03    163.883   -2.39612    12.9240
    7.41176E-03    2.06897E-03    173.363   -1.84009    15.7588
    7.94118E-03    2.06897E-03    183.899   -1.36521    18.8214
    8.47059E-03    2.06897E-03    197.302   -1.04807    22.5791
    9.00000E-03    2.06897E-03    212.314  -0.784574    26.7971
    9.52941E-03    2.06897E-03    229.219  -0.353640    31.5887
    1.00588E-02    2.06897E-03    249.401  -0.278538    37.4311
    1.05882E-02    2.06897E-03    271.072  -0.217482    43.8024
    1.11176E-02    2.06897E-03    296.709  -0.182245    51.6868
    1.16471E-02    2.06897E-03    325.060  -0.156342    60.7521
    1.21765E-02    2.06897E-03    356.180  -0.139960    71.0222
    1.27059E-02    2.06897E-03    392.830  -0.132995    84.0353
    1.32353E-02    2.06897E-03    432.026  -0.128982    98.4222
    1.37647E-02    2.06897E-03    477.682  -0.130052    116.488
    1.42941E-02    2.06897E-03    528.587  -0.132832    138.046
    1.48235E-02    2.06897E-03    584.022  -0.137089    162.619
    1.53529E-02    2.06897E-03    650.126  -0.143008    195.734
    1.58824E-02    2.06897E-03    721.045  -0.149189    233.435
    1.64118E-02    2.06897E-03    803.317  -0.155510    282.664
    1.69412E-02    2.06897E-03    895.519  -0.161745    346.018
    1.74706E-02    2.06897E-03    994.960  -0.167917    419.669
    1.80000E-02    2.06897E-03    1109.53  -0.173704    531.941

  0.    2.58621E-03    78.9811  -0.699569   -2.11815E-04
    5.29412E-04    2.58621E-03    96.5279   -38.4650   -1.18170
    1.05882E-03    2.58621E-03    114.569   -61.4959   -2.40172
    1.58824E-03    2.58621E-03    136.308   -37.9031   -3.80440
    2.11765E-03    2.58621E-03    143.644   -33.0496   -4.92310
    2.64706E-03    2.58621E-03    145.235   -16.6300   -5.91954
    3.17647E-03    2.58621E-03    144.129   -13.6552   -6.56568
    3.70588E-03    2.58621E-03    143.408   -10.9435   -7.09693
    4.23529E-03    2.58621E-03    143.341   -8.67973   -7.43254
    4.76471E-03    2.58621E-03    144.814   -6.87588   -7.56041
    5.29412E-03    2.58621E-03    147.062   -5.28568   -7.58742
    5.82353E-03    2.58621E-03    151.723   -4.16478   -7.33897
    6.35294E-03    2.58621E-03    157.542   -3.19536   -6.95575
    6.88235E-03    2.58621E-03    165.016   -2.44243   -6.37991
    7.41176E-03    2.58621E-03    174.783   -1.88524   -5.50582
    7.94118E-03    2.58621E-03    185.629   -1.40894   -4.48422
    8.47059E-03    2.58621E-03    199.422   -1.09021   -3.01821
    9.00000E-03    2.58621E-03    214.881  -0.825082   -1.25724
    9.52941E-03    2.58621E-03    232.302  -0.369531   0.874936
    1.00588E-02    2.58621E-03    253.141  -0.294133    3.68776
    1.05882E-02    2.58621E-03    275.542  -0.232715    6.84824
    1.11176E-02    2.58621E-03    302.123  -0.197143    11.0137
    1.16471E-02    2.58621E-03    331.598  -0.170783    15.9815
    1.21765E-02    2.58621E-03    364.025  -0.153820    21.7681
    1.27059E-02    2.58621E-03    402.439  -0.146185    29.4619
    1.32353E-02    2.58621E-03    443.642  -0.141488    38.1246
    1.37647E-02    2.58621E-03    491.987  -0.141887    49.4045
    1.42941E-02    2.58621E-03    546.320  -0.144166    63.2275
    1.48235E-02    2.58621E-03    605.822  -0.148068    79.2460
    1.53529E-02    2.58621E-03    678.114  -0.153265   101.6545
    1.58824E-02    2.58621E-03    756.534  -0.158716    127.587
    1.64118E-02    2.58621E-03    849.750  -0.164448    162.451
    1.69412E-02    2.58621E-03    958.046  -0.170076    208.854
    1.74706E-02    2.58621E-03    1077.33  -0.175628    263.671
    1.80000E-02    2.58621E-03    1228.77  -0.181002    352.956

  0.    3.10345E-03    77.4734  -0.686292   -3.29512E-04
    5.29412E-04    3.10345E-03    94.8900   -37.9611   -2.01815
    1.05882E-03    3.10345E-03    112.834   -60.7444   -4.25432
    1.58824E-03    3.10345E-03    134.534   -37.5396   -7.16960
    2.11765E-03    3.10345E-03    141.998   -32.8002   -9.79207
    2.64706E-03    3.10345E-03    143.797   -16.5219   -12.3537
    3.17647E-03    3.10345E-03    142.888   -13.5831   -14.5228
    3.70588E-03    3.10345E-03    142.353   -10.9021   -16.5788
    4.23529E-03    3.10345E-03    142.458   -8.66045   -18.4424
    4.76471E-03    3.10345E-03    144.093   -6.87250   -20.1299
    5.29412E-03    3.10345E-03    146.497   -5.29542   -21.7352
    5.82353E-03    3.10345E-03    151.313   -4.18232   -23.1535
    6.35294E-03    3.10345E-03    157.292   -3.21933   -24.4996
    6.88235E-03    3.10345E-03    164.934   -2.47086   -25.7425
    7.41176E-03    3.10345E-03    174.895   -1.91636   -26.8512
    7.94118E-03    3.10345E-03    185.949   -1.44204   -27.8954
    8.47059E-03    3.10345E-03    200.001   -1.12401   -28.7544
    9.00000E-03    3.10345E-03    215.759  -0.859134   -29.4897
    9.52941E-03    3.10345E-03    233.526  -0.382897   -30.0635
    1.00588E-02    3.10345E-03    254.814  -0.307895   -30.3418
    1.05882E-02    3.10345E-03    277.717  -0.246723   -30.4615
    1.11176E-02    3.10345E-03    304.958  -0.211127   -30.1077
    1.16471E-02    3.10345E-03    335.229  -0.184579   -29.3506
    1.21765E-02    3.10345E-03    368.591  -0.167260   -28.1820
    1.27059E-02    3.10345E-03    408.286  -0.159165   -25.9985
    1.32353E-02    3.10345E-03    450.959  -0.153974   -23.2831
    1.37647E-02    3.10345E-03    501.296  -0.153815   -19.1055
    1.42941E-02    3.10345E-03    558.192  -0.155588   -13.4466
    1.48235E-02    3.10345E-03    620.752  -0.159029   -6.50890
    1.53529E-02    3.10345E-03    697.767  -0.163571    4.29444
    1.58824E-02    3.10345E-03    781.966  -0.168377    17.2948
    1.64118E-02    3.10345E-03    883.750  -0.173581    35.9151
    1.69412E-02    3.10345E-03   1005.068  -0.178686    62.1621
    1.74706E-02    3.10345E-03    1140.63  -0.183719    93.9695
    1.80000E-02    3.10345E-03    1325.19  -0.188564    150.190

  0.    3.62069E-03    75.1450  -0.665748   -4.45983E-04
    5.29412E-04    3.62069E-03    92.2543   -37.0651   -2.84944
    1.05882E-03    3.62069E-03    109.918   -59.3671   -6.09749
    1.58824E-03    3.62069E-03    131.360   -36.7925  -10.52271
    2.11765E-03    3.62069E-03    138.875   -32.2168   -14.6484
    2.64706E-03    3.62069E-03    140.860   -16.2455   -18.7757
    3.17647E-03    3.62069E-03    140.147   -13.3716   -22.4714
    3.70588E-03    3.62069E-03    139.794   -10.7482   -26.0571
    4.23529E-03    3.62069E-03    140.056   -8.55117   -29.4556
    4.76471E-03    3.62069E-03    141.817   -6.79695   -32.7132
    5.29412E-03    3.62069E-03    144.333   -5.24861   -35.9089
    5.82353E-03    3.62069E-03    149.229   -4.15483   -39.0118
    6.35294E-03    3.62069E-03    155.279   -3.20815   -42.1084
    6.88235E-03    3.62069E-03    162.978   -2.47171   -45.1959
    7.41176E-03    3.62069E-03    172.991   -1.92585   -48.3215
    7.94118E-03    3.62069E-03    184.095   -1.45874   -51.4697
    8.47059E-03    3.62069E-03    198.204   -1.14493   -54.7051
    9.00000E-03    3.62069E-03    214.032  -0.883227   -57.9973
    9.52941E-03    3.62069E-03    231.885  -0.392370   -61.3489
    1.00588E-02    3.62069E-03    253.299  -0.318828   -64.8134
    1.05882E-02    3.62069E-03    276.351  -0.258843   -68.3203
    1.11176E-02    3.62069E-03    303.816  -0.223701   -71.9211
    1.16471E-02    3.62069E-03    334.378  -0.197379   -75.5495
    1.21765E-02    3.62069E-03    368.099  -0.180056   -79.2062
    1.27059E-02    3.62069E-03    408.334  -0.171823   -82.8277
    1.32353E-02    3.62069E-03    451.645  -0.166428   -86.4042
    1.37647E-02    3.62069E-03    502.899  -0.165886   -89.8165
    1.42941E-02    3.62069E-03    561.025  -0.167146   -92.9836
    1.48235E-02    3.62069E-03    625.086  -0.169961   -95.9391
    1.53529E-02    3.62069E-03    704.564  -0.173953   -98.1278
    1.58824E-02    3.62069E-03    791.888  -0.178244   -99.8537
    1.64118E-02    3.62069E-03    898.576  -0.183013  -100.3744
    1.69412E-02    3.62069E-03    1028.18  -0.187726   -99.2294
    1.74706E-02    3.62069E-03    1174.48  -0.192398   -96.8700
    1.80000E-02    3.62069E-03    1386.40  -0.196531   -89.2592

  0.    4.13793E-03    71.8294  -0.636464   -5.57819E-04
    5.29412E-04    4.13793E-03    88.4146   -35.6933   -3.65273
    1.05882E-03    4.13793E-03    105.574   -57.2297   -7.88149
    1.58824E-03    4.13793E-03    126.486   -35.5780   -13.7755
    2.11765E-03    4.13793E-03    133.954   -31.2259   -19.3663
    2.64706E-03    4.13793E-03    136.095   -15.7640   -25.0213
    3.17647E-03    4.13793E-03    135.574   -12.9913   -30.2096
    3.70588E-03    4.13793E-03    135.393  -10.45829   -35.2924
    4.23529E-03    4.13793E-03    135.789   -8.33319   -40.1955
    4.76471E-03    4.13793E-03    137.629   -6.63452   -44.9949
    5.29412E-03    4.13793E-03    140.197   -5.13425   -49.7538
    5.82353E-03    4.13793E-03    145.075   -4.07358   -54.5171
    6.35294E-03    4.13793E-03    151.079   -3.15528   -59.3410
    6.88235E-03    4.13793E-03    158.691   -2.44044   -64.2518
    7.41176E-03    4.13793E-03    168.569   -1.91020   -69.3757
    7.94118E-03    4.13793E-03    179.518   -1.45624   -74.6104
    8.47059E-03    4.13793E-03    193.422   -1.15090   -80.2085
    9.00000E-03    4.13793E-03    209.021  -0.896039   -86.0461
    9.52941E-03    4.13793E-03    226.618  -0.398039   -92.1665
    1.00588E-02    4.13793E-03    247.736  -0.327018   -98.8133
    1.05882E-02    4.13793E-03    270.475  -0.269080   -105.706
    1.11176E-02    4.13793E-03    297.584  -0.235098   -113.266
    1.16471E-02    4.13793E-03    327.762  -0.209623   -121.290
    1.21765E-02    4.13793E-03    361.073  -0.192825   -129.787
    1.27059E-02    4.13793E-03    400.834  -0.184655   -139.238
    1.32353E-02    4.13793E-03    443.639  -0.179197   -149.135
    1.37647E-02    4.13793E-03    494.294  -0.178436   -160.177
    1.42941E-02    4.13793E-03    551.710  -0.179341   -172.218
    1.48235E-02    4.13793E-03    614.963  -0.181686   -185.122
    1.53529E-02    4.13793E-03    693.251  -0.185245   -200.371
    1.58824E-02    4.13793E-03    779.099  -0.189063   -216.898
    1.64118E-02    4.13793E-03    883.528  -0.193207   -236.645
    1.69412E-02    4.13793E-03    1009.27  -0.197318   -260.695
    1.74706E-02    4.13793E-03    1150.56  -0.201404   -287.882
    1.80000E-02    4.13793E-03    1349.32  -0.204978   -328.987

  0.    4.65517E-03    68.0533  -0.603102   -6.67021E-04
    5.29412E-04    4.65517E-03    84.0124   -34.0987   -4.43970
    1.05882E-03    4.65517E-03   100.5624   -54.7363   -9.63069
    1.58824E-03    4.65517E-03    120.816   -34.1446   -16.9686
    2.11765E-03    4.65517E-03    128.190   -30.0441   -24.0011
    2.64706E-03    4.65517E-03    130.473   -15.1864   -31.1601
    3.17647E-03    4.65517E-03    130.144   -12.5320   -37.8195
    3.70588E-03    4.65517E-03    130.128  -10.10476   -44.3784
    4.23529E-03    4.65517E-03    130.647   -8.06438   -50.7660
    4.76471E-03    4.65517E-03    132.543   -6.43152   -57.0880
    5.29412E-03    4.65517E-03    135.135   -4.98841   -63.3911
    5.82353E-03    4.65517E-03    139.949   -3.96730   -69.7964
    6.35294E-03    4.65517E-03    145.850   -3.08300   -76.3297
    6.88235E-03    4.65517E-03    153.306   -2.39420   -83.0460
    7.41176E-03    4.65517E-03    162.963   -1.88285   -90.1503
    7.94118E-03    4.65517E-03    173.659   -1.44488   -97.4539
    8.47059E-03    4.65517E-03    187.233   -1.14998   -105.397
    9.00000E-03    4.65517E-03    202.462  -0.903661   -113.762
    9.52941E-03    4.65517E-03    219.643  -0.401993   -122.633
    1.00588E-02    4.65517E-03    240.264  -0.334004   -132.442
    1.05882E-02    4.65517E-03    262.472  -0.278535   -142.701
    1.11176E-02    4.65517E-03    288.953  -0.246033   -154.198
    1.16471E-02    4.65517E-03    318.432  -0.221662   -166.593
    1.21765E-02    4.65517E-03    350.969  -0.205588   -179.902
    1.27059E-02    4.65517E-03    389.786  -0.197592   -195.145
    1.32353E-02    4.65517E-03    431.554  -0.192164   -211.320
    1.37647E-02    4.65517E-03    480.911  -0.191244   -229.931
    1.42941E-02    4.65517E-03    536.731  -0.191854   -250.759
    1.48235E-02    4.65517E-03    598.129  -0.193782   -273.501
    1.53529E-02    4.65517E-03    673.608  -0.196926   -301.610
    1.58824E-02    4.65517E-03    755.976  -0.200269   -332.667
    1.64118E-02    4.65517E-03    855.111  -0.203741   -371.184
    1.69412E-02    4.65517E-03    972.119  -0.207182   -419.618
    1.74706E-02    4.65517E-03    1102.16  -0.210601   -475.280
    1.80000E-02    4.65517E-03    1273.24  -0.213658   -562.436

  0.    5.17241E-03    63.1757  -0.559977   -7.67094E-04
    5.29412E-04    5.17241E-03    78.2611   -31.9665   -5.16803
    1.05882E-03    5.17241E-03    93.9452   -51.3835   -11.2536
    1.58824E-03    5.17241E-03    113.229   -32.1822   -19.9416
    2.11765E-03    5.17241E-03    120.393   -28.4004   -28.3258
    2.64706E-03    5.17241E-03    122.779   -14.3767   -36.8972
    3.17647E-03    5.17241E-03    122.633   -11.8818   -44.9419
    3.70588E-03    5.17241E-03    122.767   -9.59783   -52.8920
    4.23529E-03    5.17241E-03    123.379   -7.67325   -60.6809
    4.76471E-03    5.17241E-03    125.273   -6.13129   -68.4426
    5.29412E-03    5.17241E-03    127.818   -4.76758   -76.2071
    5.82353E-03    5.17241E-03    132.449   -3.80144   -84.1696
    6.35294E-03    5.17241E-03    138.110   -2.96451   -92.3253
    6.88235E-03    5.17241E-03    145.239   -2.31225  -100.7574
    7.41176E-03    5.17241E-03    154.455   -1.82786   -109.746
    7.94118E-03    5.17241E-03    164.657   -1.41287   -119.019
    8.47059E-03    5.17241E-03    177.594   -1.13315   -129.197
    9.00000E-03    5.17241E-03    192.105  -0.899315   -139.970
    9.52941E-03    5.17241E-03    208.471  -0.402202   -151.463
    1.00588E-02    5.17241E-03    228.107  -0.338567   -164.284
    1.05882E-02    5.17241E-03    249.247  -0.286703   -177.744
    1.11176E-02    5.17241E-03    274.436  -0.256372   -192.978
    1.16471E-02    5.17241E-03    302.449  -0.233540   -209.507
    1.21765E-02    5.17241E-03    333.343  -0.218359   -227.356
    1.27059E-02    5.17241E-03    370.095  -0.210938   -248.013
    1.32353E-02    5.17241E-03    409.572  -0.205907   -270.024
    1.37647E-02    5.17241E-03    456.016  -0.204882   -295.577
    1.42941E-02    5.17241E-03    508.241  -0.205239   -324.329
    1.48235E-02    5.17241E-03    565.457  -0.206790   -355.843
    1.53529E-02    5.17241E-03    634.764  -0.209333   -394.933
    1.58824E-02    5.17241E-03    709.707  -0.212064   -438.055
    1.64118E-02    5.17241E-03    798.119  -0.214989   -491.282
    1.69412E-02    5.17241E-03    899.385  -0.217778   -557.042
    1.74706E-02    5.17241E-03    1010.02  -0.220468   -631.939
    1.80000E-02    5.17241E-03    1144.92  -0.222947   -742.514

  0.    5.68965E-03    57.7859  -0.512315   -8.60699E-04
    5.29412E-04    5.68965E-03    71.8791   -29.5808   -5.85364
    1.05882E-03    5.68965E-03    86.5742   -47.6245   -12.7839
    1.58824E-03    5.68965E-03   104.7370   -29.9682   -22.7511
    2.11765E-03    5.68965E-03    111.633   -26.5366   -32.4184
    2.64706E-03    5.68965E-03    114.102   -13.4567   -42.3318
    3.17647E-03    5.68965E-03    114.134   -11.1408   -51.6946
    3.70588E-03    5.68965E-03    114.409   -9.01815   -60.9689
    4.23529E-03    5.68965E-03    115.098   -7.22438   -70.0927
    4.76471E-03    5.68965E-03    116.961   -5.78527   -79.2265
    5.29412E-03    5.68965E-03    119.422   -4.51148   -88.3843
    5.82353E-03    5.68965E-03    123.815   -3.60783   -97.8323
    6.35294E-03    5.68965E-03    129.167   -2.82478   -107.536
    6.88235E-03    5.68965E-03    135.887   -2.21409   -117.606
    7.41176E-03    5.68965E-03    144.556   -1.76035   -128.393
    7.94118E-03    5.68965E-03    154.149   -1.37150   -139.546
    8.47059E-03    5.68965E-03    166.302   -1.10916   -151.855
    9.00000E-03    5.68965E-03    179.929  -0.889686   -164.925
    9.52941E-03    5.68965E-03    195.294  -0.401110   -178.916
    1.00588E-02    5.68965E-03    213.716  -0.342359   -194.602
    1.05882E-02    5.68965E-03    233.543  -0.294527   -211.106
    1.11176E-02    5.68965E-03    257.141  -0.266648   -229.880
    1.16471E-02    5.68965E-03    283.350  -0.245615   -250.313
    1.21765E-02    5.68965E-03    312.224  -0.231567   -272.437
    1.27059E-02    5.68965E-03    346.449  -0.224721   -298.152
    1.32353E-02    5.68965E-03    383.136  -0.220052   -325.590
    1.37647E-02    5.68965E-03    426.068  -0.218933   -357.526
    1.42941E-02    5.68965E-03    474.023  -0.219038   -393.465
    1.48235E-02    5.68965E-03    526.317  -0.220202   -432.861
    1.53529E-02    5.68965E-03    588.607  -0.222169   -481.503
    1.58824E-02    5.68965E-03    655.287  -0.224295   -534.925
    1.64118E-02    5.68965E-03    732.208  -0.226595   -600.207
    1.69412E-02    5.68965E-03    817.497  -0.228750   -679.356
    1.74706E-02    5.68965E-03    908.888  -0.230799   -768.615
    1.80000E-02    5.68965E-03    1011.18  -0.232618   -894.021

  0.    6.20690E-03    51.8029  -0.459399   -9.46813E-04
    5.29412E-04    6.20690E-03    64.7666   -26.9013   -6.48974
    1.05882E-03    6.20690E-03    78.3301   -43.3950   -14.2067
    1.58824E-03    6.20690E-03    95.1971   -27.4628   -25.3712
    2.11765E-03    6.20690E-03   101.7591   -24.4178   -36.2420
    2.64706E-03    6.20690E-03   104.2868   -12.4090   -47.4159
    3.17647E-03    6.20690E-03   104.4904  -10.29492   -58.0190
    3.70588E-03    6.20690E-03   104.8952   -8.35420   -68.5400
    4.23529E-03    6.20690E-03    105.643   -6.70864   -78.9215
    4.76471E-03    6.20690E-03    107.442   -5.38619   -89.3494
    5.29412E-03    6.20690E-03    109.777   -4.21451   -99.8216
    5.82353E-03    6.20690E-03    113.866   -3.38209   -110.672
    6.35294E-03    6.20690E-03    118.831   -2.66045   -121.838
    6.88235E-03    6.20690E-03    125.045   -2.09715   -133.454
    7.41176E-03    6.20690E-03    133.047   -1.67835   -145.940
    7.94118E-03    6.20690E-03    141.895   -1.31930   -158.869
    8.47059E-03    6.20690E-03    153.094   -1.07686   -173.191
