
####################, label: 
0	-0.035254	-1.39314	-982.258
0	-0.0329037	-54.1401	-982.258
0	-0.0305535	-101.61	-982.258
0	-0.0282032	-138.533	-982.258
0	-0.0258529	-159.515	-982.258
0	-0.0235027	-158.811	-982.258
0	-0.0211524	-128.922	-982.258
0	-0.0188021	-59.266	-982.258
0	-0.0164519	70.1432	-982.258
0	-0.0141016	303.395	-982.258
0	-0.0117513	756.525	-490.858
0	-0.00940107	317.234	0.54298
0	-0.0070508	114.898	0.543293
0	-0.00470053	15.0511	0.539699
0	-0.00235027	-38.985	0.536179
0	0	-78.7334	0.534749
0	0.00235027	-102.83	0.536139
0	0.00470053	-144.148	0.539652
0	0.0070508	-218.809	0.543233
0	0.00940107	-376.031	0.542971
0	0.0117513	-749.52	-490.858
0	0.0141016	-305.583	-982.258
0	0.0164519	-75.2132	-982.258
0	0.0188021	53.6897	-982.258
0	0.0211524	123.775	-982.258
0	0.0235027	154.4	-982.258
0	0.0258529	155.99	-982.258
0	0.0282032	135.912	-982.258
0	0.0305535	99.8756	-982.258
0	0.0329037	53.2886	-982.258
0	0.035254	1.39315	-982.258
0.00235027	-0.035254	-1.51329	-897.067
0.00235027	-0.0329037	-54.9092	-896.337
0.00235027	-0.0305535	-103.233	-893.97
0.00235027	-0.0282032	-141.505	-889.36
0.00235027	-0.0258529	-164.723	-881.202
0.00235027	-0.0235027	-167.662	-867.128
0.00235027	-0.0211524	-144.31	-842.879
0.00235027	-0.0188021	-87.0799	-799.675
0.00235027	-0.0164519	15.5653	-717.257
0.00235027	-0.0141016	182.337	-541.642
0.00235027	-0.0117513	443.051	-297.961
0.00235027	-0.00940107	205.126	-177.055
0.00235027	-0.0070508	72.6976	-3.68024
0.00235027	-0.00470053	1.97838	72.1712
0.00235027	-0.00235027	-34.5946	102.898
0.00235027	0	-61.2308	118.042
0.00235027	0.00235027	-79.3447	117.099
0.00235027	0.00470053	-107.925	91.1379
0.00235027	0.0070508	-159.21	31.4143
0.00235027	0.00940107	-256.796	-121.655
0.00235027	0.0117513	-444.499	-232.22
0.00235027	0.0141016	-187.671	-547.675
0.00235027	0.0164519	-21.8331	-718.946
0.00235027	0.0188021	81.052	-799.719
0.00235027	0.0211524	138.996	-842.299
0.00235027	0.0235027	163.222	-866.316
0.00235027	0.0258529	161.17	-880.317
0.00235027	0.0282032	138.885	-888.471
0.00235027	0.0305535	101.5	-893.079
0.00235027	0.0329037	54.044	-895.47
0.00235027	0.035254	1.51329	-896.22
0.00470053	-0.035254	-1.71519	-748.306
0.00470053	-0.0329037	-56.8798	-747.087
0.00470053	-0.0305535	-107.543	-743.199
0.00470053	-0.0282032	-149.39	-735.628
0.00470053	-0.0258529	-178.398	-722.225
0.00470053	-0.0235027	-190.807	-699.463
0.00470053	-0.0211524	-183.387	-661.508
0.00470053	-0.0188021	-154.194	-598.514
0.00470053	-0.0164519	-104.455	-493.776
0.00470053	-0.0141016	-46.1382	-320.933
0.00470053	-0.0117513	-27.9678	-190.158
0.00470053	-0.00940107	-5.03546	-81.3278
0.00470053	-0.0070508	-18.6797	90.8713
0.00470053	-0.00470053	-31.0435	189.171
0.00470053	-0.00235027	-29.8903	234.253
0.00470053	0	-26.148	252.941
0.00470053	0.00235027	-27.4032	250.739
0.00470053	0.00470053	-34.7231	216.57
0.00470053	0.0070508	-38.476	145.213
0.00470053	0.00940107	-40.0908	3.82324
0.00470053	0.0117513	10.4044	-89.6392
0.00470053	0.0141016	34.6833	-325.75
0.00470053	0.0164519	95.8004	-494.471
0.00470053	0.0188021	147.246	-597.566
0.00470053	0.0211524	177.733	-659.926
0.00470053	0.0235027	186.267	-697.697
0.00470053	0.0258529	174.856	-720.403
0.00470053	0.0282032	146.777	-733.807
0.00470053	0.0305535	105.814	-741.444
0.00470053	0.0329037	56.0217	-745.359
0.00470053	0.035254	1.7152	-746.571
0.0070508	-0.035254	-1.83524	-548.16
0.0070508	-0.0329037	-59.2501	-546.99
0.0070508	-0.0305535	-112.953	-543.075
0.0070508	-0.0282032	-159.458	-535.166
0.0070508	-0.0258529	-195.887	-521.003
0.0070508	-0.0235027	-220.108	-497.01
0.0070508	-0.0211524	-231.206	-457.871
0.0070508	-0.0188021	-230.963	-396.259
0.0070508	-0.0164519	-225.783	-302.909
0.0070508	-0.0141016	-231.47	-169.114
0.0070508	-0.0117513	-280.075	39.0213
