
##### time= 1.251301796e-06, label: 
0.106363		565615
0.0842455		734630
0.110812		-796530
0.0633312		156684
0.0575766		136939
0.0474132		-22426.9
0.0534095		533602
0.0400676		-214027
0.0672151		492175
0.0448023		-1.06931E+06
0.104491		-809314
0.100436		-248876
0.0423782		-856756
0.115785		-645450
0.0241892		1.20026E+06
0.0978911		-580915
0.0939969		-912242
0.0604064		663562
0.0861031		-1.1019E+06
0.0504405		814993
0.051528		-696461
0.0569948		-176012
0.0477044		174887
0.0608757		-543387
0.116372		722064
0.0895337		44493.3
0.0657177		-1.02007E+06
0.0957226		-347215
0.0669427		988759
0.10275		-842452
0.0540645		756314
0.113432		-867532
0.0980531		117974
0.0966511		-133223
0.0921897		315150
0.0754793		787603
0.0632004		760067
0.0942168		-506472
0.0462226		-1.34563E+06
0.110882		377908
0.0569081		527254
0.0922258		-872440
0.113513		436092
0.0894672		64606.6
0.108363		-410314
0.0721649		70811.3
0.0616463		1.21157E+06
0.0936791		-1.37618E+06
0.0646428		19834.3
0.107243		-543740
0.0834882		246135
0.100655		-1.05424E+06
0.0882653		296910
0.0959658		85825.9
0.0435927		933923
0.0803931		-509433
0.0458874		-242586
0.077408		-1.08244E+06
0.059412		15838.6
0.0870527		-436537
0.099799		-412515
0.0423171		87288.7
0.0949974		-1.15012E+06
0.077549		-1.16061E+06
0.0617827		-683096
0.0883062		1.4465E+06
0.0778792		-396480
0.051983		-619551
0.0522308		-1.44472E+06
0.0525099		-425055
0.0609542		-468914
0.109506		-829093
0.0675257		124805
0.0580772		634120
0.0470405		373106
0.0571296		750855
0.061841		-532225
0.0466097		-70436.3
0.0620227		-717143
0.018906		589564
0.0465751		-556431
0.106546		-18059.9
0.0869112		1.3817E+06
0.100449		415434
0.0753435		886602
0.109914		739536
0.0699071		481867
0.0631192		62563.2
0.0538427		757403
0.115281		-527807
0.0980803		42829.7
0.0861702		-671890
0.0862426		222419
0.0280056		-864200
0.126561		-216687
0.0983844		591214
0.110164		180998
0.0323779		556058
0.0749779		733176
0.0828451		-370104
0.0666785		-503652
0.0549962		758688
0.0720117		-22047.9
0.0967541		-967114
0.124166		-331446
0.0529834		-722246
0.0473669		-873905
0.0879787		-1.12692E+06
0.0720622		-120795
0.121494		194775
0.0776567		-279409
0.0289135		1.0087E+06
0.0305943		687474
0.133749		504285
0.0350871		536134
0.111939		-980281
0.0728857		237713
0.0841809		796372
0.0817438		690842
0.117044		476408
0.12364		60546.5
0.0756285		-150142
0.0968571		-6032.15
0.0577981		-805684
0.0803953		886938
0.0887762		-182751
0.0689169		384650
0.0716166		-1.41467E+06
0.0188424		-938785
0.118463		-248481
0.079642		-1.12066E+06
0.0719204		754800
0.0911864		669280
0.0852403		-326751
0.0383738		227386
0.0685785		-434600
0.116805		-516330
0.0638687		-106860
0.0685902		43269.5
0.0628859		1.23561E+06
0.055862		390066
0.0380192		-508266
0.0516385		8735.13
0.0225293		-310117
0.107683		261490
0.0533724		801393
0.0598585		1.00167E+06
0.0326957		-248643
0.0493815		-37242.9
0.0648682		1.38427E+06
0.0979961		917311
0.0665672		-32353.6
0.070043		482702
0.0564323		266322
0.048201		-705906
0.0750376		273211
0.0764713		-961648
0.073529		1.35471E+06
0.0733676		828322
0.0597765		316423
0.0744609		588886
0.0615038		-376730
0.0973715		251153
0.119588		-271942
0.100232		56690.6
0.0699827		29544.2
0.0359484		924866
0.0635634		245881
0.088433		-736032
0.0719535		1.31793E+06
0.0384958		-426350
0.0901304		465251
0.0873041		-1.18686E+06
0.0460594		-375021
0.0621745		-1.15355E+06
0.100144		284147
0.0963418		1.2772E+06
0.0931778		222004
0.118712		-870233
0.0692972		-668957
0.0581457		225988
0.0816494		419135
0.0576629		-994127
0.108709		-546646
0.100465		368553
0.0992687		312927
0.0893771		138013
0.0591072		550374
0.0490568		-435862
0.0652988		531645
0.116917		-866282
0.0631183		1.17265E+06
0.0955651		-864955
0.0568906		-362719
0.0318282		-220860
0.118758		-580243
0.072353		572563
0.0311741		-931738
0.091855		-389224
0.048026		12580.2
0.0833289		-669007
0.0617993		823554
0.0884231		-196755
0.053438		52697.3
0.0613148		345219
0.0461358		-1.18699E+06
0.0724233		-377479
0.11189		39327.4
0.0419061		1.32717E+06
0.066905		-682684
0.0496242		-321033
0.0614163		981157
0.107441		1.21478E+06
0.0884463		163525
0.102814		1.49777E+06
0.0720003		-1.13923E+06
0.0560785		481920
0.0961742		-27089.7
0.0676944		-514495
0.0771248		810374
0.0760573		-924787
0.028953		841069
0.0321038		166633
0.0421525		-197820
0.0662895		385261
0.0487791		-55465.5
0.109771		739134
0.0412139		-120788
0.107048		481287
0.0764818		92184.1
0.0787125		-247491
0.0475636		106194
0.0995192		400086
0.0603838		-417867
0.0627608		-349145
0.0547471		379958
0.0632026		821168
0.123636		346651
0.0762629		-1.00776E+06
0.0996668		-398367
0.110725		-229552
0.0760549		333011
0.0575006		661428
0.0492265		546357
0.104772		-437575
0.0263403		-121124
0.123076		-711713
0.107702		757663
0.118297		714092
0.0487953		497099
0.111969		-1.59693E+06
0.0672827		629457
0.0493781		935983
0.120309		97540.3
0.0411057		-505566
0.0887471		-537100
0.0951197		503759
0.0361384		431376
0.114501		-198165
0.101157		558244
0.0255302		25653.6
0.093923		-412532
0.0672202		-560877
0.0506898		1.46699E+06
0.0658958		722462
0.0411958		-835124
0.0922189		-1.10767E+06
0.0412517		236537
0.0695328		130817
0.0544111		1.18954E+06
0.0796728		741791
0.0550814		-815220
0.0811192		-400207
0.0862279		720602
0.132111		-34251.5
0.0296266		-769374
0.0972142		-7976.36
0.0685763		-941413
0.0535841		1.24957E+06
0.0531108		-932674
0.0761189		177718
0.0351041		946605
0.0783217		-699760
0.0389053		-204353
0.0661845		6513.38
0.063571		-1.38131E+06
0.111586		-171280
0.091345		586971
0.0930472		-122993
0.0602611		-535794
0.110711		-188629
0.0595924		775518
0.0917435		12612.4
0.0762182		178879
0.134818		-260260
0.0701231		-673551
0.0764844		802188
0.03313		-799770
0.054075		216559
0.118056		527944
0.0525021		115255
0.0418634		1.04757E+06
0.0685802		-466750
0.094475		-206289
0.0201463		989458
0.0345034		1.22273E+06
0.0336718		-872954
0.0565092		-159033
0.050301		-16690.3
0.0666485		556344
0.0810036		-190800
0.0741976		1.39633E+06
0.0711613		-230313
0.0481418		-821836
0.0585348		-76482.7
0.113341		-191130
0.0931261		-199225
0.0399239		-910822
0.119875		-610436
0.0860326		50162.2
0.11054		-663335
0.0960071		-1.0238E+06
0.0258805		683687
0.0485704		1.2121E+06
0.0471597		235288
0.0387212		-201255
0.074822		124755
0.10738		702372
0.0797033		-245032
0.0784383		-1.48147E+06
0.111374		-844434
0.0620365		-883790
0.110721		245768
0.0675215		25225.8
0.0695572		-199585
0.11011		387245
0.124849		-837858
0.0638396		339128
0.0780166		-911068
0.0241413		892650
0.0783296		625595
0.0653074		698077
0.108501		83230.1
0.0505769		1.01849E+06
0.0972856		-54304.4
0.10008		462805
0.105721		182570
0.0423745		1.13298E+06
0.0972858		-1.40526E+06
0.0380059		705869
0.0567185		310951
0.126088		-254333
0.117641		-344210
0.081785		-128314
0.0404674		-870993
0.0195377		447725
0.0298464		1.03558E+06
0.0485967		271365
0.0405463		-545211
0.0899858		-174588
0.0371173		147901
0.0571359		-450020
0.0359239		381226
0.0608347		-759372
0.0534617		1.01177E+06
0.0726853		40433.1
0.0427275		-286095
0.0805645		-562614
0.0614153		268285
0.0392926		790977
0.12213		698880
0.0584141		91445.8
0.067372		59167
0.121584		-559391
0.0592844		-199392
0.0416489		-535889
0.0875769		-554916
0.0429263		1.40414E+06
0.0836421		1.07104E+06
0.0384748		-320569
0.0746723		374882
0.0302662		500909
0.0676234		749899
0.0970613		714490
0.0785764		182780
0.095783		-386046
0.0268471		-817252
0.0928144		1.19171E+06
0.0443329		1.2944E+06
0.0683346		-120033
0.0690444		-1.11291E+06
0.0560855		-590604
0.0701564		-702362
0.0424918		821808
0.0859017		-232477
0.0890759		249680
0.0428214		-314374
0.024188		-940125
0.076785		-372648
0.0824638		-427603
0.0268108		-616802
0.0645479		380671
0.0613372		-647242
0.0611982		146117
0.0852986		942779
0.030962		878356
0.0815486		569168
0.0531654		210907
0.0910875		-347675
0.0645127		716886
0.118432		-417850
0.114799		-923924
0.0840473		206194
0.0921257		-1.53195E+06
0.0466431		440902
0.0713087		-115287
0.131816		-383092
0.0722866		-650992
0.0476558		675303
0.0605614		1.04712E+06
0.0234074		-179259
0.121577		-244443
0.0308123		-46593.1
0.0678076		-168839
0.031537		-58295.6
0.0798382		109805
0.04458		545965
0.114285		1.17204E+06
0.065575		-422811
0.0837777		430914
0.0842533		-205113
0.0686818		87027.7
0.0580206		-952200
0.106468		-304608
0.0813462		354102
0.11528		607721
0.0374507		321269
0.100228		-523743
0.0509038		639719
0.0632865		-728898
0.0614049		475740
0.0971819		1.20074E+06
0.087303		-1.19807E+06
0.0799902		-64389.2
0.0454625		618146
0.0790205		-1.19058E+06
0.0652767		706964
0.0461907		-622387
0.0480941		495180
0.0515679		-887883
0.118671		-157873
0.0407203		-1.10261E+06
0.0653187		655523
0.114122		-560508
0.0788562		1.15579E+06
0.0615267		-462032
0.0698776		-472333
0.111214		373928
0.0251126		-566453
0.0893306		1.00898E+06
0.0809209		71349.8
0.0635897		672658
0.0470597		-1.08908E+06
0.0446487		-172866
0.118343		116224
0.0537703		-313183
0.0905788		-994336
0.0498623		1.05981E+06
0.0470878		1.34077E+06
0.0363536		-822961
0.0621593		-115268
0.13054		250382
0.0638905		-457181
0.0558813		1.53457E+06
0.102561		523109
0.0444188		-861985
0.106676		415256
0.0798598		1.22913E+06
0.106931		247895
0.106775		-23610.1
0.0735126		59810.2
0.0579916		989846
0.0785688		-1.18448E+06
0.0440648		89794.8
0.0547415		509543
0.0506487		-1.16029E+06
0.0758599		-63511.8
0.0520552		126803
0.0877573		61148.4
0.0699027		1.07359E+06
0.0385697		-948272
0.105739		337764
0.053313		-747987
0.0352414		836644
0.0637212		-24778.7
0.0980246		687002
0.0611071		-307257
0.0384584		-1.23805E+06
0.0605851		-104900
