
##### time= 3.173420509e-06, label: 
0		-0.0587567		-7.13454
0		-0.0564064		-140.479
0		-0.0540561		-264.322
0		-0.0517059		-370.566
0		-0.0493556		-451.419
0		-0.0470053		-499.358
0		-0.0446551		-506.995
0		-0.0423048		-465.171
0		-0.0399545		-359.824
0		-0.0376043		-160.792
0		-0.035254		211.565
0		-0.0329037		-98.3608
0		-0.0305535		-235.761
0		-0.0282032		-294.42
0		-0.0258529		-320.338
0		-0.0235027		-314.023
0		-0.0211524		-303.447
0		-0.0188021		-280.215
0		-0.0164519		-259.365
0		-0.0141016		-248.353
0		-0.0117513		-226.395
0		-0.00940107		-205.365
0		-0.0070508		-176.617
0		-0.00470053		-146.55
0		-0.00235027		-121.628
0		0		-104.129
0		0.00235027		-78.5971
0		0.00470053		-52.5151
0		0.0070508		-21.5341
0		0.00940107		0.56235
0		0.0117513		13.9459
0		0.0141016		32.2002
0		0.0164519		64.727
0		0.0188021		87.1723
0		0.0211524		113.28
0		0.0235027		131.672
0		0.0258529		131.983
0		0.0282032		124.901
0		0.0305535		101.078
0		0.0329037		19.1738
0		0.035254		-212.696
0		0.0376043		158.835
0		0.0399545		357.522
0		0.0423048		462.843
0		0.0446551		504.862
0		0.0470053		497.495
0		0.0493556		449.883
0		0.0517059		369.418
0		0.0540561		263.528
0		0.0564064		140.093
0		0.0587567		7.13453
0.00235027		-0.0587567		-7.57013
0.00235027		-0.0564064		-140.137
0.00235027		-0.0540561		-263.558
0.00235027		-0.0517059		-369.907
0.00235027		-0.0493556		-451.54
0.00235027		-0.0470053		-501.531
0.00235027		-0.0446551		-513.378
0.00235027		-0.0423048		-480.137
0.00235027		-0.0399545		-393.612
0.00235027		-0.0376043		-241.545
0.00235027		-0.035254		-4.9279
0.00235027		-0.0329037		-169.245
0.00235027		-0.0305535		-259.459
0.00235027		-0.0282032		-295.077
0.00235027		-0.0258529		-306.359
0.00235027		-0.0235027		-298.472
0.00235027		-0.0211524		-285.502
0.00235027		-0.0188021		-266.218
0.00235027		-0.0164519		-247.197
0.00235027		-0.0141016		-227.882
0.00235027		-0.0117513		-204.873
0.00235027		-0.00940107		-181.711
0.00235027		-0.0070508		-157.85
0.00235027		-0.00470053		-132.47
0.00235027		-0.00235027		-105.785
0.00235027		0		-84.527
0.00235027		0.00235027		-61.3231
0.00235027		0.00470053		-36.4768
0.00235027		0.0070508		-9.18495
0.00235027		0.00940107		12.3059
0.00235027		0.0117513		30.4697
0.00235027		0.0141016		53.7321
0.00235027		0.0164519		79.1587
0.00235027		0.0188021		104.706
0.00235027		0.0211524		127.536
0.00235027		0.0235027		145.555
0.00235027		0.0258529		152.723
0.00235027		0.0282032		158.534
0.00235027		0.0305535		147.721
0.00235027		0.0329037		103.816
0.00235027		0.035254		3.77112
0.00235027		0.0376043		239.341
0.00235027		0.0399545		391.14
0.00235027		0.0423048		477.715
0.00235027		0.0446551		511.186
0.00235027		0.0470053		499.645
0.00235027		0.0493556		450.009
0.00235027		0.0517059		368.744
0.00235027		0.0540561		262.776
0.00235027		0.0564064		139.742
0.00235027		0.0587567		7.57012
0.00470053		-0.0587567		-8.27792
0.00470053		-0.0564064		-138.744
0.00470053		-0.0540561		-260.873
0.00470053		-0.0517059		-367.216
0.00470053		-0.0493556		-450.73
0.00470053		-0.0470053		-505.735
0.00470053		-0.0446551		-527.652
0.00470053		-0.0423048		-513.681
0.00470053		-0.0399545		-464.483
0.00470053		-0.0376043		-389.247
0.00470053		-0.035254		-323.691
0.00470053		-0.0329037		-296.004
0.00470053		-0.0305535		-302.721
0.00470053		-0.0282032		-302.585
0.00470053		-0.0258529		-289.902
0.00470053		-0.0235027		-274.584
0.00470053		-0.0211524		-255.236
0.00470053		-0.0188021		-238.359
0.00470053		-0.0164519		-221.83
0.00470053		-0.0141016		-194.047
0.00470053		-0.0117513		-167.552
0.00470053		-0.00940107		-138.636
0.00470053		-0.0070508		-115.339
0.00470053		-0.00470053		-97.4484
0.00470053		-0.00235027		-75.2607
0.00470053		0		-52.6594
0.00470053		0.00235027		-26.1837
0.00470053		0.00470053		0.37181
0.00470053		0.0070508		18.3473
0.00470053		0.00940107		38.1328
0.00470053		0.0117513		63.4161
0.00470053		0.0141016		92.9273
0.00470053		0.0164519		113.068
0.00470053		0.0188021		135.192
0.00470053		0.0211524		155.403
0.00470053		0.0235027		175.383
0.00470053		0.0258529		199.109
0.00470053		0.0282032		221.143
0.00470053		0.0305535		236.792
0.00470053		0.0329037		257.355
0.00470053		0.035254		320.631
0.00470053		0.0376043		386.062
0.00470053		0.0399545		461.505
0.00470053		0.0423048		511.019
0.00470053		0.0446551		525.325
0.00470053		0.0470053		503.783
0.00470053		0.0493556		449.188
0.00470053		0.0517059		366.041
0.00470053		0.0540561		260.107
0.00470053		0.0564064		138.361
0.00470053		0.0587567		8.27789
0.0070508		-0.0587567		-8.6309
0.0070508		-0.0564064		-135.658
0.0070508		-0.0540561		-255.237
0.0070508		-0.0517059		-360.682
0.0070508		-0.0493556		-445.957
0.0070508		-0.0470053		-506.541
0.0070508		-0.0446551		-539.662
0.0070508		-0.0423048		-545.331
0.0070508		-0.0399545		-527.856
0.0070508		-0.0376043		-499.128
0.0070508		-0.035254		-483.208
0.0070508		-0.0329037		-391.31
0.0070508		-0.0305535		-340.181
0.0070508		-0.0282032		-311.797
0.0070508		-0.0258529		-287.226
0.0070508		-0.0235027		-265.798
0.0070508		-0.0211524		-240.824
0.0070508		-0.0188021		-216.582
0.0070508		-0.0164519		-193.91
0.0070508		-0.0141016		-163.221
0.0070508		-0.0117513		-140.099
0.0070508		-0.00940107		-114.403
0.0070508		-0.0070508		-91.5823
0.0070508		-0.00470053		-71.8924
0.0070508		-0.00235027		-55.7789
0.0070508		0		-32.6874
0.0070508		0.00235027		-0.952336
0.0070508		0.00470053		24.1376
0.0070508		0.0070508		36.1663
0.0070508		0.00940107		56.4433
0.0070508		0.0117513		84.8676
0.0070508		0.0141016		114.075
0.0070508		0.0164519		142.147
0.0070508		0.0188021		160.438
0.0070508		0.0211524		181.819
0.0070508		0.0235027		205.932
0.0070508		0.0258529		240.052
0.0070508		0.0282032		274.421
0.0070508		0.0305535		311.919
0.0070508		0.0329037		373.043
0.0070508		0.035254		476.574
0.0070508		0.0376043		494.604
0.0070508		0.0399545		524.276
0.0070508		0.0423048		542.385
0.0070508		0.0446551		537.197
0.0070508		0.0470053		504.545
0.0070508		0.0493556		444.381
0.0070508		0.0517059		359.512
0.0070508		0.0540561		254.471
0.0070508		0.0564064		135.28
0.0070508		0.0587567		8.63088
0.00940107		-0.0587567		-8.5923
0.00940107		-0.0564064		-130.276
0.00940107		-0.0540561		-245.418
0.00940107		-0.0517059		-348.249
0.00940107		-0.0493556		-433.699
0.00940107		-0.0470053		-498.231
0.00940107		-0.0446551		-540.224
0.00940107		-0.0423048		-560.788
0.00940107		-0.0399545		-564.423
0.00940107		-0.0376043		-560.21
0.00940107		-0.035254		-561.158
0.00940107		-0.0329037		-451.757
0.00940107		-0.0305535		-373.423
0.00940107		-0.0282032		-319.865
0.00940107		-0.0258529		-286.485
0.00940107		-0.0235027		-259.815
0.00940107		-0.0211524		-229.948
0.00940107		-0.0188021		-198.685
0.00940107		-0.0164519		-166.876
0.00940107		-0.0141016		-145.368
0.00940107		-0.0117513		-126.854
0.00940107		-0.00940107		-107.081
0.00940107		-0.0070508		-81.1638
0.00940107		-0.00470053		-63.3416
0.00940107		-0.00235027		-48.8585
0.00940107		0		-20.063
0.00940107		0.00235027		4.27795
0.00940107		0.00470053		26.9625
0.00940107		0.0070508		44.1845
