
##### time= 4.382620773e-06, label: 
0		-0.0587567		-0
0		-0.0564064		-0
0		-0.0540561		-0
0		-0.0517059		-0
0		-0.0493556		-0
0		-0.0470053		-0
0		-0.0446551		-0
0		-0.0423048		-0
0		-0.0399545		-0
0		-0.0376043		-0
0		-0.035254		-0
0		-0.0329037		-0
0		-0.0305535		-0
0		-0.0282032		-0
0		-0.0258529		-0
0		-0.0235027		-0
0		-0.0211524		-0
0		-0.0188021		-0
0		-0.0164519		-0
0		-0.0141016		-0
0		-0.0117513		7.19838E+10
0		-0.00940107		1.38759E+10
0		-0.0070508		-0
0		-0.00470053		-0
0		-0.00235027		-0
0		0		-0
0		0.00235027		-0
0		0.00470053		6.77829E+10
0		0.0070508		3.46029E+11
0		0.00940107		-0
0		0.0117513		-0
0		0.0141016		-0
0		0.0164519		-0
0		0.0188021		-0
0		0.0211524		-0
0		0.0235027		-0
0		0.0258529		-0
0		0.0282032		-0
0		0.0305535		-0
0		0.0329037		-0
0		0.035254		-0
0		0.0376043		-0
0		0.0399545		-0
0		0.0423048		-0
0		0.0446551		-0
0		0.0470053		-0
0		0.0493556		-0
0		0.0517059		-0
0		0.0540561		-0
0		0.0564064		-0
0		0.0587567		-0
0.00235027		-0.0587567		-0
0.00235027		-0.0564064		-0
0.00235027		-0.0540561		-0
0.00235027		-0.0517059		-0
0.00235027		-0.0493556		-0
0.00235027		-0.0470053		-0
0.00235027		-0.0446551		-0
0.00235027		-0.0423048		-0
0.00235027		-0.0399545		-0
0.00235027		-0.0376043		-0
0.00235027		-0.035254		-0
0.00235027		-0.0329037		-0
0.00235027		-0.0305535		-0
0.00235027		-0.0282032		-0
0.00235027		-0.0258529		-0
0.00235027		-0.0235027		-0
0.00235027		-0.0211524		-0
0.00235027		-0.0188021		7.22932E+10
0.00235027		-0.0164519		7.17883E+10
0.00235027		-0.0141016		4.2632E+10
0.00235027		-0.0117513		2.08552E+11
0.00235027		-0.00940107		5.81402E+10
0.00235027		-0.0070508		3.69345E+09
0.00235027		-0.00470053		-0
0.00235027		-0.00235027		-0
0.00235027		0		2.66082E+10
0.00235027		0.00235027		1.34257E+11
0.00235027		0.00470053		2.18512E+11
0.00235027		0.0070508		1.06429E+11
0.00235027		0.00940107		3.86737E+09
0.00235027		0.0117513		5.69326E+10
0.00235027		0.0141016		3.71148E+10
0.00235027		0.0164519		1.09396E+11
0.00235027		0.0188021		1.05216E+11
0.00235027		0.0211524		5.29764E+10
0.00235027		0.0235027		1.05604E+11
0.00235027		0.0258529		8.15283E+09
0.00235027		0.0282032		-0
0.00235027		0.0305535		-0
0.00235027		0.0329037		-0
0.00235027		0.035254		-0
0.00235027		0.0376043		-0
0.00235027		0.0399545		-0
0.00235027		0.0423048		-0
0.00235027		0.0446551		-0
0.00235027		0.0470053		-0
0.00235027		0.0493556		-0
0.00235027		0.0517059		-0
0.00235027		0.0540561		-0
0.00235027		0.0564064		-0
0.00235027		0.0587567		-0
0.00470053		-0.0587567		-0
0.00470053		-0.0564064		-0
0.00470053		-0.0540561		-0
0.00470053		-0.0517059		-0
0.00470053		-0.0493556		-0
0.00470053		-0.0470053		-0
0.00470053		-0.0446551		-0
0.00470053		-0.0423048		-0
0.00470053		-0.0399545		-0
0.00470053		-0.0376043		-0
0.00470053		-0.035254		-0
0.00470053		-0.0329037		-0
0.00470053		-0.0305535		-0
0.00470053		-0.0282032		-0
0.00470053		-0.0258529		1.82852E+10
0.00470053		-0.0235027		9.79478E+10
0.00470053		-0.0211524		1.31667E+11
0.00470053		-0.0188021		3.07568E+11
0.00470053		-0.0164519		8.07226E+11
0.00470053		-0.0141016		2.96735E+11
0.00470053		-0.0117513		3.63361E+11
0.00470053		-0.00940107		2.06923E+11
0.00470053		-0.0070508		3.90682E+11
0.00470053		-0.00470053		5.94562E+09
0.00470053		-0.00235027		3.6261E+11
0.00470053		0		1.21531E+11
0.00470053		0.00235027		3.43883E+11
0.00470053		0.00470053		2.99089E+11
0.00470053		0.0070508		2.46842E+11
0.00470053		0.00940107		1.86357E+11
0.00470053		0.0117513		7.15476E+11
0.00470053		0.0141016		5.16365E+11
0.00470053		0.0164519		4.84994E+11
0.00470053		0.0188021		4.367E+11
0.00470053		0.0211524		4.88572E+11
0.00470053		0.0235027		4.51345E+11
0.00470053		0.0258529		1.83532E+11
0.00470053		0.0282032		-0
0.00470053		0.0305535		5.99777E+10
0.00470053		0.0329037		1.55255E+10
0.00470053		0.035254		-0
0.00470053		0.0376043		-0
